old_url,type,title,summary,body,publication_date_iso,publication_date,urn,attachment_1,attachment_1_title,attachment_2,attachment_2_title,publication_series,associated_policies,associated_organisations,geo_scope,geo_breakdown,i
http://www.dft.gov.uk/statistics/tables/att0213,Table,ATT0213,Download table ATT0213 – Frequency of public transport use (XLS – 46 KB),"## Download table

  * [ATT0213 -  
Frequency of public transport use (XLS - 46 KB)](http://assets.dft.gov.uk/statistics/tables/att0213.xls)

## Contact us

  * [environment.stats@dft.gsi.gov.uk](mailto:environment.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4129

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [environment.stats@dft.gsi.gov.uk](mailto:environment.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,ATT0213,http://assets.dft.gov.uk/statistics/tables/att0213.xls,"ATT0213 –
Frequency of public transport use (XLS – 46 KB)",,,Public attitudes to transport,"Personal travel, Public attitudes",Department for Transport,Great Britain,Not applicable,79
http://www.dft.gov.uk/statistics/tables/att0214,Table,ATT0214,Download table ATT0214 – Willingness to use public transport more often instead of travelling by car (XLS – 50 KB),"## Download table

  * [ATT0214 -  
Willingness to use public transport more often instead of travelling by car (XLS - 50 KB)](http://assets.dft.gov.uk/statistics/tables/att0214.xls)

## Contact us

  * [environment.stats@dft.gsi.gov.uk](mailto:environment.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4129

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [environment.stats@dft.gsi.gov.uk](mailto:environment.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,ATT0214,http://assets.dft.gov.uk/statistics/tables/att0214.xls,"ATT0214 –
Willingness to use public transport more often instead of travelling by car (XLS – 50 KB)",,,Public attitudes to transport,"Cars, Personal travel, Public attitudes",Department for Transport,Great Britain,Not applicable,80
http://www.dft.gov.uk/statistics/tables/att0215,Table,ATT0215,"Download table ATT0215 – Proportion of adults willing to use public transport more often instead of travelling by car, broken down by opinions on achievability (XLS – 41 KB)","## Download table

  * [ATT0215 -  
Proportion of adults willing to use public transport more often instead of travelling by car, broken down by opinions on achievability (XLS - 41 KB)](http://assets.dft.gov.uk/statistics/tables/att0215.xls)

## Contact us

  * [environment.stats@dft.gsi.gov.uk](mailto:environment.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4129

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [environment.stats@dft.gsi.gov.uk](mailto:environment.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,ATT0215,http://assets.dft.gov.uk/statistics/tables/att0215.xls,"ATT0215 –
Proportion of adults willing to use public transport more often instead of travelling by car, broken down by opinions on achievability (XLS – 41 KB)",,,Public attitudes to transport,"Cars, Personal travel, Public attitudes",Department for Transport,Great Britain,Not applicable,81
http://www.dft.gov.uk/statistics/tables/att0216,Table,ATT0216,Download table ATT0216 – Frequency of cycling (XLS – 43 KB),"## Download table

  * [ATT0216 -  
Frequency of cycling (XLS - 43 KB)](http://assets.dft.gov.uk/statistics/tables/att0216.xls)

## Contact us

  * [environment.stats@dft.gsi.gov.uk](mailto:environment.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4129

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [environment.stats@dft.gsi.gov.uk](mailto:environment.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,ATT0216,http://assets.dft.gov.uk/statistics/tables/att0216.xls,"ATT0216 –
Frequency of cycling (XLS – 43 KB)",,,Public attitudes to transport,"Cycling / Cyclists, Personal travel, Public attitudes",Department for Transport,Great Britain,Not applicable,82
http://www.dft.gov.uk/statistics/tables/att0217,Table,ATT0217,Download table ATT0217 – Willingness to cycle more often instead of travelling by car (XLS – 49 KB),"## Download table

  * [ATT0217 -  
Willingness to cycle more often instead of travelling by car (XLS - 49 KB)](http://assets.dft.gov.uk/statistics/tables/att0217.xls)

## Contact us

  * [environment.stats@dft.gsi.gov.uk](mailto:environment.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4129

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [environment.stats@dft.gsi.gov.uk](mailto:environment.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,ATT0217,http://assets.dft.gov.uk/statistics/tables/att0217.xls,"ATT0217 –
Willingness to cycle more often instead of travelling by car (XLS – 49 KB)",,,Public attitudes to transport,"Cars, Cycling / Cyclists, Personal travel, Public attitudes",Department for Transport,Great Britain,Not applicable,83
http://www.dft.gov.uk/statistics/tables/att0218,Table,ATT0218,"Download table ATT0218 – Proportion of adults willing to cycle more often instead of travelling by car, broken down by opinions on achievability (XLS – 37 KB)","## Download table

  * [ATT0218 -  
Proportion of adults willing to cycle more often instead of travelling by car, broken down by opinions on achievability (XLS - 37 KB)](http://assets.dft.gov.uk/statistics/tables/att0218.xls)

## Contact us

  * [environment.stats@dft.gsi.gov.uk](mailto:environment.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4129

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [environment.stats@dft.gsi.gov.uk](mailto:environment.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,ATT0218,http://assets.dft.gov.uk/statistics/tables/att0218.xls,"ATT0218 –
Proportion of adults willing to cycle more often instead of travelling by car, broken down by opinions on achievability (XLS – 37 KB)",,,Public attitudes to transport,"Cars, Cycling / Cyclists, Personal travel, Public attitudes",Department for Transport,Great Britain,Not applicable,84
http://www.dft.gov.uk/statistics/tables/att0219,Table,ATT0219,Download table ATT0219 – Willingness to walk more often instead of travelling by car (XLS – 45 KB),"## Download table

  * [ATT0219 -  
Willingness to walk more often instead of travelling by car (XLS - 45 KB)](http://assets.dft.gov.uk/statistics/tables/att0219.xls)

## Contact us

  * [environment.stats@dft.gsi.gov.uk](mailto:environment.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4129

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [environment.stats@dft.gsi.gov.uk](mailto:environment.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,ATT0219,http://assets.dft.gov.uk/statistics/tables/att0219.xls,"ATT0219 –
Willingness to walk more often instead of travelling by car (XLS – 45 KB)",,,Public attitudes to transport,"Cars, Personal travel, Public attitudes, Walking / Pedestrians",Department for Transport,Great Britain,Not applicable,85
http://www.dft.gov.uk/statistics/tables/att0220,Table,ATT0220,"Download table ATT0220 – Proportion of adults willing to walk more instead of travelling by car, broken down by opinions on achievability (XLS – 37 KB)","## Download table

  * [ATT0220 -  
Proportion of adults willing to walk more instead of travelling by car, broken down by opinions on achievability (XLS - 37 KB)](http://assets.dft.gov.uk/statistics/tables/att0220.xls)

## Contact us

  * [environment.stats@dft.gsi.gov.uk](mailto:environment.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4129

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [environment.stats@dft.gsi.gov.uk](mailto:environment.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,ATT0220,http://assets.dft.gov.uk/statistics/tables/att0220.xls,"ATT0220 –
Proportion of adults willing to walk more instead of travelling by car, broken down by opinions on achievability (XLS – 37 KB)",,,Public attitudes to transport,"Cars, Personal travel, Public attitudes, Walking / Pedestrians",Department for Transport,Great Britain,Not applicable,86
http://www.dft.gov.uk/statistics/tables/att0221,Table,ATT0221,Download table ATT0221 – Support for increasing tax/charges to encourage people to travel by car less (XLS – 52 KB),"## Download table

  * [ATT0221 -  
Support for increasing tax/charges to encourage people to travel by car less (XLS - 52 KB)](http://assets.dft.gov.uk/statistics/tables/att0221.xls)

## Contact us

  * [environment.stats@dft.gsi.gov.uk](mailto:environment.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4129

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [environment.stats@dft.gsi.gov.uk](mailto:environment.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,ATT0221,http://assets.dft.gov.uk/statistics/tables/att0221.xls,"ATT0221 –
Support for increasing tax/charges to encourage people to travel by car less (XLS – 52 KB)",,,Public attitudes to transport,"Cars, Public attitudes, Public expenditure",Department for Transport,Great Britain,Not applicable,87
http://www.dft.gov.uk/statistics/tables/att0222,Table,ATT0222,Download table ATT0222 – Support for more tax being spent on public transport instead of other things (XLS – 51 KB),"## Download table

  * [ATT0222 -  
Support for more tax being spent on public transport instead of other things (XLS - 51 KB)](http://assets.dft.gov.uk/statistics/tables/att0222.xls)

## Contact us

  * [environment.stats@dft.gsi.gov.uk](mailto:environment.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4129

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [environment.stats@dft.gsi.gov.uk](mailto:environment.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,ATT0222,http://assets.dft.gov.uk/statistics/tables/att0222.xls,"ATT0222 –
Support for more tax being spent on public transport instead of other things (XLS – 51 KB)",,,Public attitudes to transport,"Public attitudes, Public expenditure",Department for Transport,Great Britain,Not applicable,88
http://www.dft.gov.uk/statistics/tables/att0223,Table,ATT0223,Download table ATT0223 – Support for more tax being spent on improving cycling facilities instead of other things (XLS – 52 KB),"## Download table

  * [ATT0223 -  
Support for more tax being spent on improving cycling facilities instead of other things (XLS - 52 KB)](http://assets.dft.gov.uk/statistics/tables/att0223.xls)

## Contact us

  * [environment.stats@dft.gsi.gov.uk](mailto:environment.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4129

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [environment.stats@dft.gsi.gov.uk](mailto:environment.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,ATT0223,http://assets.dft.gov.uk/statistics/tables/att0223.xls,"ATT0223 –
Support for more tax being spent on improving cycling facilities instead of other things (XLS – 52 KB)",,,Public attitudes to transport,"Cycling / Cyclists, Public attitudes, Public expenditure",Department for Transport,Great Britain,Not applicable,89
http://www.dft.gov.uk/statistics/tables/att0224,Table,ATT0224,Download table ATT0224 – Willingness to pay to learn to drive in a more environmentally friendly way – full license holders only (XLS – 47 KB),"## Download table

  * [ATT0224 -  
Willingness to pay to learn to drive in a more environmentally friendly way - full license holders only (XLS - 47 KB)](http://assets.dft.gov.uk/statistics/tables/att0224.xls)

## Contact us

  * [environment.stats@dft.gsi.gov.uk](mailto:environment.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4129

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [environment.stats@dft.gsi.gov.uk](mailto:environment.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,ATT0224,http://assets.dft.gov.uk/statistics/tables/att0224.xls,"ATT0224 –
Willingness to pay to learn to drive in a more environmentally friendly way – full license holders only (XLS – 47 KB)",,,Public attitudes to transport,"Drivers, Public attitudes",Department for Transport,Great Britain,Not applicable,90
http://www.dft.gov.uk/statistics/tables/att0225,Table,ATT0225,Download table ATT0225 – Willingness to reduce motorway speed – full license holders only (XLS – 47 KB),"## Download table

  * [ATT0225 -  
Willingness to reduce motorway speed - full license holders only (XLS - 47 KB)](http://assets.dft.gov.uk/statistics/tables/att0225.xls)

## Contact us

  * [environment.stats@dft.gsi.gov.uk](mailto:environment.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4129

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [environment.stats@dft.gsi.gov.uk](mailto:environment.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,ATT0225,http://assets.dft.gov.uk/statistics/tables/att0225.xls,"ATT0225 –
Willingness to reduce motorway speed – full license holders only (XLS – 47 KB)",,,Public attitudes to transport,"Public attitudes, Speeds",Department for Transport,Great Britain,Not applicable,91
http://www.dft.gov.uk/statistics/tables/att0226,Table,ATT0226,Download table ATT0226 – Support for more coverage of environmentally friendly driving in the practical part of the driving test (XLS – 48 KB),"## Download table

  * [ATT0226 -  
Support for more coverage of environmentally friendly driving in the practical part of the driving test (XLS - 48 KB)](http://assets.dft.gov.uk/statistics/tables/att0226.xls)

## Contact us

  * [environment.stats@dft.gsi.gov.uk](mailto:environment.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4129

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [environment.stats@dft.gsi.gov.uk](mailto:environment.stats@dft.gsi.gov.uk) for an alternative format
",2012-01-26,26 January 2012,ATT0226,http://assets.dft.gov.uk/statistics/tables/att0226.xls,"ATT0226 –
Support for more coverage of environmentally friendly driving in the practical part of the driving test (XLS – 48 KB)",,,Public attitudes to transport,"Cars, Drivers, Public attitudes",Department for Transport,Great Britain,Not applicable,92
